density,agents,seed,method,success,expansions,cost,runtime
0.1,10,1,mlp,1,12,95,0.00979
0.1,10,2,cardinal,1,67,72,0.0512
0.1,10,2,linear,1,36,72,0.03048
0.1,10,2,mlp,1,93,72,0.08977
0.1,10,3,cardinal,1,11,79,0.00573
0.1,10,3,linear,1,11,79,0.00612
0.1,10,3,mlp,1,11,79,0.00631
0.1,10,4,cardinal,1,31,60,0.01373
0.1,10,4,linear,1,20,60,0.00976
0.1,10,4,mlp,1,32,60,0.01508
0.1,10,5,cardinal,1,7,75,0.00304
0.1,10,5,linear,1,7,75,0.00335
0.1,10,5,mlp,1,7,75,0.00325
0.1,10,6,cardinal,1,3,61,0.00111
0.1,10,6,linear,1,3,61,0.00118
0.1,10,6,mlp,1,3,61,0.00115
0.1,10,7,cardinal,1,9,77,0.00602
0.1,10,7,linear,1,9,77,0.00605
0.1,10,7,mlp,1,12,77,0.00782
0.1,10,8,cardinal,1,5,81,0.00321
0.1,10,8,linear,1,5,81,0.00335
0.1,10,8,mlp,1,6,81,0.00374
0.1,10,9,cardinal,1,6,67,0.00324
0.1,10,9,linear,1,7,67,0.00443
0.1,10,9,mlp,1,10,67,0.00545
0.1,10,10,cardinal,1,4,74,0.00146
0.1,10,10,linear,1,5,74,0.00187
0.1,10,10,mlp,1,5,74,0.00188
0.1,10,11,cardinal,1,5,87,0.00363
0.1,10,11,linear,1,6,87,0.00436
0.1,10,11,mlp,1,5,87,0.0038
0.1,10,12,cardinal,1,13,79,0.00812
0.1,10,12,linear,1,10,79,0.00709
0.1,10,12,mlp,1,9,79,0.00647
0.1,10,13,cardinal,1,11,85,0.00589
0.1,10,13,linear,1,12,85,0.00704
0.1,10,13,mlp,1,11,85,0.00727
0.1,10,14,cardinal,1,2,56,0.00079
0.1,10,14,linear,1,2,56,0.00085
0.1,10,14,mlp,1,2,56,0.00079
0.1,10,15,cardinal,1,46,60,0.01701
0.1,10,15,linear,1,24,60,0.01065
0.1,10,15,mlp,1,29,60,0.01436
0.1,10,16,cardinal,1,12,75,0.00864
0.1,10,16,linear,1,12,75,0.00881
0.1,10,16,mlp,1,14,75,0.00965
0.1,10,17,cardinal,1,4,52,0.00156
0.1,10,17,linear,1,3,52,0.00128
0.1,10,17,mlp,1,3,52,0.00128
0.1,10,18,cardinal,1,5,47,0.00181
0.1,10,18,linear,1,5,47,0.00188
0.1,10,18,mlp,1,6,47,0.00262
0.1,10,19,cardinal,1,11,66,0.00602
0.1,10,19,linear,1,14,66,0.00815
0.1,10,19,mlp,1,14,66,0.00797
0.1,10,20,cardinal,1,6,53,0.00175
0.1,10,20,linear,1,6,53,0.00192
0.1,10,20,mlp,1,6,53,0.00216
0.1,10,21,cardinal,1,12,64,0.00408
0.1,10,21,linear,1,21,64,0.00891
0.1,10,21,mlp,1,15,64,0.00603
0.1,10,22,cardinal,1,12,75,0.00561
0.1,10,22,linear,1,12,75,0.00593
0.1,10,22,mlp,1,12,75,0.00602
0.1,10,23,cardinal,1,5,47,0.00157
0.1,10,23,linear,1,3,47,0.00117
0.1,10,23,mlp,1,3,47,0.00135
0.1,10,24,cardinal,1,7,78,0.00317
0.1,10,24,linear,1,7,78,0.0033
0.1,10,24,mlp,1,7,78,0.00314
0.1,10,25,cardinal,1,8,77,0.00391
0.1,10,25,linear,1,7,77,0.0041
0.1,10,25,mlp,1,8,77,0.00449
0.1,10,26,cardinal,1,8,64,0.00309
0.1,10,26,linear,1,6,64,0.00275
0.1,10,26,mlp,1,6,64,0.00267
0.1,10,27,cardinal,1,16,67,0.00772
0.1,10,27,linear,1,9,67,0.00598
0.1,10,27,mlp,1,9,67,0.00577
0.1,10,28,cardinal,1,399,66,0.12223
0.1,10,28,linear,1,269,66,0.08878
0.1,10,28,mlp,1,37,66,0.01433
0.1,10,29,cardinal,1,5,60,0.00167
0.1,10,29,linear,1,6,60,0.00206
0.1,10,29,mlp,1,7,60,0.00262
0.1,10,30,cardinal,1,11,79,0.0055
0.1,10,30,linear,1,9,79,0.00502
0.1,10,30,mlp,1,8,79,0.00458
0.1,10,31,cardinal,1,9,63,0.00495
0.1,10,31,linear,1,7,63,0.00483
0.1,10,31,mlp,1,8,63,0.00525
0.1,10,32,cardinal,1,9,78,0.00411
0.1,10,32,linear,1,13,78,0.0061
0.1,10,32,mlp,1,10,78,0.0046
0.1,10,33,cardinal,1,4,78,0.00322
0.1,10,33,linear,1,4,78,0.00323
0.1,10,33,mlp,1,4,78,0.00326
0.1,10,34,cardinal,1,7,73,0.00546
0.1,10,34,linear,1,7,73,0.0055
0.1,10,34,mlp,1,7,73,0.00528
0.1,10,35,cardinal,1,17,86,0.00856
0.1,10,35,linear,1,20,86,0.01731
0.1,10,35,mlp,1,35,86,0.02078
0.1,10,36,cardinal,1,15,65,0.00567
0.1,10,36,linear,1,16,65,0.00647
0.1,10,36,mlp,1,24,65,0.00814
0.1,10,37,cardinal,1,28,84,0.01063
0.1,10,37,linear,1,15,84,0.00794
0.1,10,37,mlp,1,432,84,0.16174
0.1,10,38,cardinal,1,17,70,0.00563
0.1,10,38,linear,1,23,70,0.00845
0.1,10,38,mlp,1,7,70,0.00309
0.1,10,39,cardinal,1,9,56,0.00435
0.1,10,39,linear,1,8,56,0.00459
0.1,10,39,mlp,1,9,56,0.00503
0.1,12,0,cardinal,1,8,84,0.00332
0.1,12,0,linear,1,8,84,0.00377
0.1,12,0,mlp,1,8,84,0.00404
0.1,12,1,cardinal,1,20,111,0.01649
0.1,12,1,linear,1,19,111,0.01683
0.1,12,1,mlp,1,21,111,0.01783
0.1,12,2,cardinal,1,68,83,0.05617
0.1,12,2,linear,1,49,83,0.04249
0.1,12,2,mlp,1,191,83,0.13577
0.1,12,3,cardinal,1,14,94,0.00813
0.1,12,3,linear,1,13,94,0.00833
0.1,12,3,mlp,1,14,94,0.0092
0.1,12,4,cardinal,1,43,74,0.02023
0.1,12,4,linear,1,21,74,0.01193
0.1,12,4,mlp,1,16,74,0.00942
0.1,12,5,cardinal,1,279,95,0.12493
0.1,12,5,linear,1,658,95,0.3135
0.1,12,5,mlp,1,226,95,0.12417
0.1,12,6,cardinal,1,5,76,0.00262
0.1,12,6,linear,1,4,76,0.00233
0.1,12,6,mlp,1,6,76,0.00315
0.1,12,7,cardinal,1,15,92,0.01071
0.1,12,7,linear,1,13,92,0.00909
0.1,12,7,mlp,1,18,92,0.01184
0.1,12,8,cardinal,1,7,98,0.00481
0.1,12,8,linear,1,7,98,0.00517
0.1,12,8,mlp,1,8,98,0.00574
0.1,12,9,cardinal,1,10,84,0.00553
0.1,12,9,linear,1,11,84,0.00659
0.1,12,9,mlp,1,15,84,0.00871
0.1,12,10,cardinal,1,5,88,0.00229
0.1,12,10,linear,1,6,88,0.00268
0.1,12,10,mlp,1,6,88,0.0029
0.1,12,11,cardinal,1,18,105,0.01221
0.1,12,11,linear,1,15,105,0.01213
0.1,12,11,mlp,1,14,105,0.01206
0.1,12,12,cardinal,1,19,94,0.01431
0.1,12,12,linear,1,12,94,0.00926
0.1,12,12,mlp,1,13,94,0.00926
0.1,12,13,cardinal,1,16,99,0.00977
0.1,12,13,linear,1,17,99,0.01081
0.1,12,13,mlp,1,16,99,0.01048
0.1,12,14,cardinal,1,7,77,0.00323
0.1,12,14,linear,1,7,77,0.00355
0.1,12,14,mlp,1,17,77,0.00894
0.1,12,15,cardinal,1,59,71,0.02673
0.1,12,15,linear,1,29,71,0.01554
0.1,12,15,mlp,1,35,71,0.01998
0.1,12,16,cardinal,1,60,89,0.03714
0.1,12,16,linear,1,19,89,0.01292
0.1,12,16,mlp,1,35,89,0.02608
0.1,12,17,cardinal,1,7,67,0.00303
0.1,12,17,linear,1,8,67,0.00387
0.1,12,17,mlp,1,11,67,0.00513
0.1,12,18,cardinal,1,143,68,0.07857
0.1,12,18,linear,1,122,68,0.06055
0.1,12,18,mlp,1,152,68,0.08978
0.1,12,19,cardinal,1,27,85,0.01457
0.1,12,19,linear,1,25,85,0.01626
0.1,12,19,mlp,1,26,85,0.01589
0.1,12,20,cardinal,1,27,65,0.00905
0.1,12,20,linear,1,27,65,0.00959
0.1,12,20,mlp,1,9,65,0.00402
0.1,12,21,cardinal,1,22,78,0.01466
0.1,12,21,linear,1,14,78,0.00925
0.1,12,21,mlp,1,22,78,0.01383
0.1,12,22,cardinal,1,76,96,0.03211
0.1,12,22,linear,1,170,96,0.07646
0.1,12,22,mlp,1,175,96,0.08683
0.1,12,23,cardinal,1,8,62,0.00381
0.1,12,23,linear,1,6,62,0.00332
0.1,12,23,mlp,1,6,62,0.00323
0.1,12,24,cardinal,1,26,92,0.0202
0.1,12,24,linear,1,32,92,0.0227
0.1,12,24,mlp,1,148,92,0.12155
0.1,12,25,cardinal,1,214,97,0.09987
0.1,12,25,linear,1,549,97,0.27779
0.1,12,25,mlp,1,2523,97,1.35133
0.1,12,26,cardinal,1,8,74,0.0036
0.1,12,26,linear,1,6,74,0.0032
0.1,12,26,mlp,1,6,74,0.00322
0.1,12,27,cardinal,1,19,85,0.01062
0.1,12,27,linear,1,11,85,0.00801
0.1,12,27,mlp,1,13,85,0.00968
0.1,12,28,cardinal,1,400,80,0.14802
0.1,12,28,linear,1,270,80,0.10909
0.1,12,28,mlp,1,49,80,0.02135
0.1,12,29,cardinal,1,30,72,0.01041
0.1,12,29,linear,1,22,72,0.0087
0.1,12,29,mlp,1,36,72,0.01488
0.1,12,30,cardinal,1,16,99,0.00949
0.1,12,30,linear,1,22,99,0.01247
0.1,12,30,mlp,1,16,99,0.00934
0.1,12,31,cardinal,1,10,74,0.00632
0.1,12,31,linear,1,8,74,0.00627
0.1,12,31,mlp,1,10,74,0.00687
0.1,12,32,cardinal,1,12,90,0.00699
0.1,12,32,linear,1,15,90,0.0099
0.1,12,32,mlp,1,28,90,0.01718
0.1,12,33,cardinal,1,5,89,0.00538
0.1,12,33,linear,1,4,89,0.00463
0.1,12,33,mlp,1,4,89,0.00427
0.1,12,34,cardinal,1,8,89,0.00628
0.1,12,34,linear,1,8,89,0.00649
0.1,12,34,mlp,1,8,89,0.00651
0.1,12,35,cardinal,1,21,105,0.01208
0.1,12,35,linear,1,24,105,0.01655
0.1,12,35,mlp,1,114,105,0.06647
0.1,12,36,cardinal,1,31,81,0.01746
0.1,12,36,linear,1,18,81,0.00978
0.1,12,36,mlp,1,26,81,0.01206
0.1,12,37,cardinal,1,62,98,0.02841
0.1,12,37,linear,1,29,98,0.01658
0.1,12,37,mlp,1,117,98,0.05419
0.1,12,38,cardinal,1,16,80,0.00697
0.1,12,38,linear,1,20,80,0.01034
0.1,12,38,mlp,1,8,80,0.00396
0.1,12,39,cardinal,1,47,72,0.02692
0.1,12,39,linear,1,23,72,0.0151
0.1,12,39,mlp,1,60,72,0.03893
0.1,14,0,cardinal,1,32,95,0.01689
0.1,14,0,linear,1,29,95,0.01651
0.1,14,0,mlp,1,88,95,0.04906
0.1,14,1,cardinal,1,40,121,0.0329
0.1,14,1,linear,1,23,121,0.02207
0.1,14,1,mlp,1,192,121,0.14116
0.1,14,2,cardinal,1,2950,96,1.95111
0.1,14,2,linear,1,422,96,0.33763
0.1,14,2,mlp,1,642,96,0.52727
0.1,14,3,cardinal,1,109,107,0.07243
0.1,14,3,linear,1,43,107,0.03185
0.1,14,3,mlp,1,136,107,0.09415
0.1,14,4,cardinal,1,60,91,0.03178
0.1,14,4,linear,1,25,91,0.01647
0.1,14,4,mlp,1,32,91,0.02055
0.1,14,5,cardinal,1,1008,110,0.51915
0.1,14,5,linear,1,2007,110,1.16124
0.1,14,5,mlp,1,1263,110,0.77265
0.1,14,6,cardinal,1,106,94,0.06178
0.1,14,6,linear,1,97,94,0.0567
0.1,14,6,mlp,1,143,94,0.0851
0.1,14,7,cardinal,1,22,107,0.01512
0.1,14,7,linear,1,18,107,0.01381
0.1,14,7,mlp,1,20,107,0.01543
0.1,14,8,cardinal,1,12,118,0.00918
0.1,14,8,linear,1,13,118,0.01024
0.1,14,8,mlp,1,14,118,0.01133
0.1,14,9,cardinal,1,10,102,0.00668
0.1,14,9,linear,1,11,102,0.0081
0.1,14,9,mlp,1,15,102,0.01064
0.1,14,10,cardinal,1,11,103,0.00554
0.1,14,10,linear,1,12,103,0.00692
0.1,14,10,mlp,1,24,103,0.01355
0.1,14,11,cardinal,1,85,113,0.06538
0.1,14,11,linear,1,20,113,0.01961
0.1,14,11,mlp,1,22,113,0.02127
0.1,14,12,cardinal,1,21,103,0.01639
0.1,14,12,linear,1,14,103,0.01199
0.1,14,12,mlp,1,16,103,0.01278
0.1,14,13,cardinal,1,16,109,0.01123
0.1,14,13,linear,1,17,109,0.01254
0.1,14,13,mlp,1,16,109,0.01207
0.1,14,14,cardinal,1,7,90,0.00398
0.1,14,14,linear,1,7,90,0.00412
0.1,14,14,mlp,1,17,90,0.01077
0.1,14,15,cardinal,1,20,85,0.01137
0.1,14,15,linear,1,18,85,0.01103
0.1,14,15,mlp,1,35,85,0.02246
0.1,14,16,cardinal,1,106,97,0.06766
0.1,14,16,linear,1,37,97,0.03109
0.1,14,16,mlp,1,73,97,0.05798
0.1,14,17,cardinal,1,47,86,0.02303
0.1,14,17,linear,1,38,86,0.02228
0.1,14,17,mlp,1,164,86,0.08769
0.1,14,18,cardinal,1,369,82,0.25253
0.1,14,18,linear,1,152,82,0.09052
0.1,14,18,mlp,1,79,82,0.06766
0.1,14,19,cardinal,1,45,98,0.02909
0.1,14,19,linear,1,26,98,0.01769
0.1,14,19,mlp,1,29,98,0.01926
0.1,14,20,cardinal,1,13,77,0.00534
0.1,14,20,linear,1,14,77,0.00662
0.1,14,20,mlp,1,9,77,0.00467
0.1,14,21,cardinal,1,515,98,0.38029
0.1,14,21,linear,1,210,98,0.18266
0.1,14,21,mlp,1,638,98,0.4723
0.1,14,22,cardinal,1,80,113,0.04305
0.1,14,22,linear,1,166,113,0.0902
0.1,14,22,mlp,1,237,113,0.13144
0.1,14,23,cardinal,1,9,83,0.00499
0.1,14,23,linear,1,8,83,0.00515
0.1,14,23,mlp,1,7,83,0.00454
0.1,14,24,cardinal,1,30,103,0.02551
0.1,14,24,linear,1,33,103,0.02855
0.1,14,24,mlp,1,114,103,0.09379
0.1,14,25,cardinal,1,196,106,0.11175
0.1,14,25,linear,1,812,106,0.50893
0.1,14,25,mlp,1,6529,106,4.21462
0.1,14,26,cardinal,1,13,94,0.00706
0.1,14,26,linear,1,11,94,0.00698
0.1,14,26,mlp,1,12,94,0.00718
0.1,14,27,cardinal,1,21,101,0.01391
0.1,14,27,linear,1,15,101,0.01221
0.1,14,27,mlp,1,15,101,0.01214
0.1,14,28,cardinal,0,8000,,3.7016
0.1,14,28,linear,0,8000,,3.97792
0.1,14,28,mlp,1,127,102,0.07181
0.1,14,29,cardinal,1,43,89,0.024
0.1,14,29,linear,1,50,89,0.02792
0.1,14,29,mlp,1,119,89,0.06277
0.1,14,30,cardinal,1,15,115,0.00969
0.1,14,30,linear,1,20,115,0.01293
0.1,14,30,mlp,1,15,115,0.01054
0.1,14,31,cardinal,1,13,85,0.00981
0.1,14,31,linear,1,14,85,0.01097
0.1,14,31,mlp,1,15,85,0.01128
0.1,14,32,cardinal,1,19,105,0.01181
0.1,14,32,linear,1,22,105,0.0153
0.1,14,32,mlp,1,27,105,0.01862
0.1,14,33,cardinal,1,8,109,0.01007
0.1,14,33,linear,1,7,109,0.00914
0.1,14,33,mlp,1,7,109,0.0091
0.1,14,34,cardinal,1,10,104,0.00874
0.1,14,34,linear,1,10,104,0.00972
0.1,14,34,mlp,1,9,104,0.00883
0.1,14,35,cardinal,1,451,125,0.28952
0.1,14,35,linear,1,447,125,0.36976
0.1,14,35,mlp,0,8000,,6.1738
0.1,14,36,cardinal,1,40,97,0.02236
0.1,14,36,linear,1,33,97,0.02065
0.1,14,36,mlp,1,24,97,0.01614
0.1,14,37,cardinal,1,572,117,0.27872
0.1,14,37,linear,1,37,117,0.02314
0.1,14,37,mlp,1,951,117,0.51924
0.1,14,38,cardinal,1,16,93,0.00845
0.1,14,38,linear,1,20,93,0.01097
0.1,14,38,mlp,1,8,93,0.0049
0.1,14,39,cardinal,1,2231,92,1.20205
0.1,14,39,linear,1,5696,92,3.27475
0.1,14,39,mlp,1,5113,92,2.93836
0.2,8,0,cardinal,1,60,76,0.02775
0.2,8,0,linear,1,39,76,0.02099
0.2,8,0,mlp,1,65,76,0.03418
0.2,8,1,cardinal,1,10,65,0.00419
0.2,8,1,linear,1,9,65,0.00383
0.2,8,1,mlp,1,10,65,0.00446
0.2,8,2,cardinal,1,3,58,0.00093
0.2,8,2,linear,1,3,58,0.00101
0.2,8,2,mlp,1,3,58,0.00097
0.2,8,3,cardinal,1,4,66,0.00261
0.2,8,3,linear,1,4,66,0.00271
0.2,8,3,mlp,1,4,66,0.00253
0.2,8,4,cardinal,1,326,70,0.1518
0.2,8,4,linear,1,138,70,0.08071
0.2,8,4,mlp,1,288,70,0.14945
0.2,8,5,cardinal,1,74,60,0.03524
0.2,8,5,linear,1,29,60,0.02515
0.2,8,5,mlp,1,35,60,0.02896
0.2,8,6,cardinal,1,240,80,0.35481
0.2,8,6,linear,1,52,80,0.12857
0.2,8,6,mlp,1,65,80,0.14473
0.2,8,7,cardinal,1,20,69,0.00734
0.2,8,7,linear,1,19,69,0.00783
0.2,8,7,mlp,1,22,69,0.00873
0.2,8,8,cardinal,1,6,61,0.00195
0.2,8,8,linear,1,6,61,0.00227
0.2,8,8,mlp,1,6,61,0.00201
0.2,8,9,cardinal,1,6,50,0.00133
0.2,8,9,linear,1,6,50,0.00144
0.2,8,9,mlp,1,6,50,0.00145
0.2,8,10,cardinal,1,162,72,0.06812
0.2,8,10,linear,1,140,72,0.06463
0.2,8,10,mlp,1,267,72,0.11615
0.2,8,11,cardinal,1,238,85,0.09945
0.2,8,11,linear,1,159,85,0.08052
0.2,8,11,mlp,1,603,85,0.3012
0.2,8,12,cardinal,1,18,65,0.00656
0.2,8,12,linear,1,16,65,0.00603
0.2,8,12,mlp,1,18,65,0.00696
0.2,8,13,cardinal,1,7,48,0.00232
0.2,8,13,linear,1,5,48,0.00201
0.2,8,13,mlp,1,5,48,0.00194
0.2,8,14,cardinal,1,10,42,0.0041
0.2,8,14,linear,1,7,42,0.00357
0.2,8,14,mlp,1,7,42,0.00352
0.2,8,15,cardinal,1,6,49,0.00195
0.2,8,15,linear,1,6,49,0.00215
0.2,8,15,mlp,1,7,49,0.00219
0.2,8,16,cardinal,1,5,71,0.00155
0.2,8,16,linear,1,5,71,0.00173
0.2,8,16,mlp,1,2,71,0.0009
0.2,8,17,cardinal,1,307,81,0.29654
0.2,8,17,linear,1,107,81,0.11601
0.2,8,17,mlp,1,357,81,0.3941
0.2,8,18,cardinal,1,5,55,0.00169
0.2,8,18,linear,1,5,55,0.00182
0.2,8,18,mlp,1,5,55,0.00184
0.2,8,19,cardinal,1,70,82,0.03383
0.2,8,19,linear,1,24,82,0.01662
0.2,8,19,mlp,1,22,82,0.01444
0.2,8,20,cardinal,1,3,54,0.00085
0.2,8,20,linear,1,4,54,0.00125
0.2,8,20,mlp,1,4,54,0.00115
0.2,8,21,cardinal,1,8,72,0.00436
0.2,8,21,linear,1,8,72,0.00451
0.2,8,21,mlp,1,13,72,0.00679
0.2,8,22,cardinal,1,45,70,0.03098
0.2,8,22,linear,1,36,70,0.0264
0.2,8,22,mlp,1,29,70,0.02358
0.2,8,23,cardinal,1,1383,95,1.72259
0.2,8,23,linear,1,77,95,0.12112
0.2,8,23,mlp,1,1902,95,2.87332
0.2,8,24,cardinal,1,3,45,0.0007
0.2,8,24,linear,1,5,45,0.00121
0.2,8,24,mlp,1,5,45,0.00108
0.2,8,25,cardinal,1,21,78,0.01989
0.2,8,25,linear,1,20,78,0.01912
0.2,8,25,mlp,1,18,78,0.0199
0.2,8,26,cardinal,1,3,52,0.00123
0.2,8,26,linear,1,3,52,0.00128
0.2,8,26,mlp,1,3,52,0.00124
0.2,8,27,cardinal,1,20,67,0.00773
0.2,8,27,linear,1,21,67,0.00823
0.2,8,27,mlp,1,21,67,0.00878
0.2,8,28,cardinal,1,14,71,0.00776
0.2,8,28,linear,1,15,71,0.00884
0.2,8,28,mlp,1,36,71,0.02248
0.2,8,29,cardinal,1,342,72,0.10821
0.2,8,29,linear,1,84,72,0.03638
0.2,8,29,mlp,1,313,72,0.13244
0.2,8,30,cardinal,1,8,53,0.00398
0.2,8,30,linear,1,7,53,0.00339
0.2,8,30,mlp,1,7,53,0.00333
0.2,8,31,cardinal,1,5,42,0.00208
0.2,8,31,linear,1,5,42,0.00222
0.2,8,31,mlp,1,5,42,0.00214
0.2,8,32,cardinal,1,15,79,0.00779
0.2,8,32,linear,1,13,79,0.00758
0.2,8,32,mlp,1,15,79,0.00867
0.2,8,33,cardinal,1,5,53,0.00149
0.2,8,33,linear,1,4,53,0.00136
0.2,8,33,mlp,1,4,53,0.00134
0.2,8,34,cardinal,1,13,54,0.00821
0.2,8,34,linear,1,13,54,0.00817
0.2,8,34,mlp,1,13,54,0.0086
0.2,8,35,cardinal,1,1799,86,0.88155
0.2,8,35,linear,1,1979,86,1.04596
0.2,8,35,mlp,1,2928,86,1.81059
0.2,8,36,cardinal,1,1678,107,1.8012
0.2,8,36,linear,1,172,107,0.29224
0.2,8,36,mlp,1,402,107,0.47124
0.2,8,37,cardinal,1,3,71,0.00147
0.2,8,37,linear,1,3,71,0.00156
0.2,8,37,mlp,1,3,71,0.00148
0.2,8,38,cardinal,1,474,76,0.16153
0.2,8,38,linear,1,502,76,0.25626
0.2,8,38,mlp,1,2457,76,1.29786
0.2,8,39,cardinal,1,8,69,0.00237
0.2,8,39,linear,1,8,69,0.0026
0.2,8,39,mlp,1,8,69,0.00273
0.2,10,0,cardinal,1,84,94,0.04397
0.2,10,0,linear,1,87,94,0.05338
0.2,10,0,mlp,1,896,94,0.52944
0.2,10,1,cardinal,1,18,80,0.00834
0.2,10,1,linear,1,18,80,0.00937
0.2,10,1,mlp,1,19,80,0.00975
0.2,10,2,cardinal,1,110,78,0.10023
0.2,10,2,linear,1,29,78,0.0426
0.2,10,2,mlp,1,40,78,0.04942
0.2,10,3,cardinal,1,14,78,0.0072
0.2,10,3,linear,1,14,78,0.00762
0.2,10,3,mlp,1,19,78,0.01096
0.2,10,4,cardinal,1,825,79,0.45026
0.2,10,4,linear,1,380,79,0.24466
0.2,10,4,mlp,1,216,79,0.1869
0.2,10,5,cardinal,1,74,66,0.04005
0.2,10,5,linear,1,30,66,0.02736
0.2,10,5,mlp,1,34,66,0.02971
0.2,10,6,cardinal,1,1283,102,1.93883
0.2,10,6,linear,1,165,102,0.21682
0.2,10,6,mlp,1,277,102,0.2911
0.2,10,7,cardinal,1,135,88,0.06371
0.2,10,7,linear,1,81,88,0.04604
0.2,10,7,mlp,1,292,88,0.15534
0.2,10,8,cardinal,1,6,70,0.00215
0.2,10,8,linear,1,6,70,0.00235
0.2,10,8,mlp,1,6,70,0.00245
0.2,10,9,cardinal,1,298,67,0.13655
0.2,10,9,linear,1,378,67,0.17146
0.2,10,9,mlp,1,508,67,0.2546
0.2,10,10,cardinal,1,166,100,0.08203
0.2,10,10,linear,1,198,100,0.11098
0.2,10,10,mlp,1,442,100,0.2307
0.2,10,11,cardinal,1,258,95,0.13522
0.2,10,11,linear,1,204,95,0.1295
0.2,10,11,mlp,1,2618,95,1.62585
0.2,10,12,cardinal,1,40,81,0.01656
0.2,10,12,linear,1,20,81,0.00909
0.2,10,12,mlp,1,15,81,0.00733
0.2,10,13,cardinal,1,8,59,0.00291
0.2,10,13,linear,1,8,59,0.00377
0.2,10,13,mlp,1,6,59,0.00268
0.2,10,14,cardinal,1,46,56,0.03525
0.2,10,14,linear,1,40,56,0.03698
0.2,10,14,mlp,1,31,56,0.03353
0.2,10,15,cardinal,1,7,66,0.003
0.2,10,15,linear,1,10,66,0.00509
0.2,10,15,mlp,1,15,66,0.00681
0.2,10,16,cardinal,1,11,90,0.00425
0.2,10,16,linear,1,8,90,0.00363
0.2,10,16,mlp,1,8,90,0.0035
0.2,10,17,cardinal,1,360,100,0.31385
0.2,10,17,linear,1,117,100,0.14126
0.2,10,17,mlp,1,366,100,0.35507
0.2,10,18,cardinal,1,71,71,0.02504
0.2,10,18,linear,1,48,71,0.02032
0.2,10,18,mlp,1,74,71,0.03077
0.2,10,19,cardinal,1,84,93,0.04215
0.2,10,19,linear,1,24,93,0.01732
0.2,10,19,mlp,1,24,93,0.0175
0.2,10,20,cardinal,1,24,68,0.00714
0.2,10,20,linear,1,25,68,0.00813
0.2,10,20,mlp,1,32,68,0.01107
0.2,10,21,cardinal,1,10,95,0.00513
0.2,10,21,linear,1,9,95,0.00535
0.2,10,21,mlp,1,14,95,0.00771
0.2,10,22,cardinal,1,235,83,0.16135
0.2,10,22,linear,1,126,83,0.10111
0.2,10,22,mlp,1,194,83,0.16356
0.2,10,23,cardinal,0,8000,,6.25575
0.2,10,23,linear,1,1845,115,1.73871
0.2,10,23,mlp,0,8000,,8.77333
0.2,10,24,cardinal,1,8,63,0.00292
0.2,10,24,linear,1,9,63,0.00359
0.2,10,24,mlp,1,16,63,0.00505
0.2,10,25,cardinal,1,22,97,0.0213
0.2,10,25,linear,1,21,97,0.02085
0.2,10,25,mlp,1,19,97,0.02047
0.2,10,26,cardinal,1,11,64,0.00537
0.2,10,26,linear,1,11,64,0.00535
0.2,10,26,mlp,1,12,64,0.00613
0.2,10,27,cardinal,1,295,83,0.15252
0.2,10,27,linear,1,115,83,0.06923
0.2,10,27,mlp,1,146,83,0.07931
0.2,10,28,cardinal,1,102,86,0.0508
0.2,10,28,linear,1,213,86,0.13716
0.2,10,28,mlp,1,246,86,0.14817
0.2,10,29,cardinal,1,325,79,0.1211
0.2,10,29,linear,1,90,79,0.04553
0.2,10,29,mlp,1,1524,79,1.02755
0.2,10,30,cardinal,1,17,67,0.00796
0.2,10,30,linear,1,15,67,0.00741
0.2,10,30,mlp,1,14,67,0.00792
0.2,10,31,cardinal,1,5,48,0.00234
0.2,10,31,linear,1,5,48,0.00251
0.2,10,31,mlp,1,5,48,0.00256
0.2,10,32,cardinal,1,70,105,0.0559
0.2,10,32,linear,1,43,105,0.03998
0.2,10,32,mlp,1,61,105,0.0515
0.2,10,33,cardinal,1,12,70,0.00434
0.2,10,33,linear,1,11,70,0.00446
0.2,10,33,mlp,1,17,70,0.00613
0.2,10,34,cardinal,1,319,74,0.20009
0.2,10,34,linear,1,151,74,0.11596
0.2,10,34,mlp,1,198,74,0.14197
0.2,10,35,cardinal,1,1951,101,1.0784
0.2,10,35,linear,1,1345,101,0.82661
0.2,10,35,mlp,1,3346,101,2.31988
0.2,10,36,cardinal,0,8000,,5.64847
0.2,10,36,linear,1,786,124,1.2566
0.2,10,36,mlp,1,4666,124,5.51344
0.2,10,37,cardinal,1,15,102,0.00894
0.2,10,37,linear,1,12,102,0.00844
0.2,10,37,mlp,1,14,102,0.00874
0.2,10,38,cardinal,1,474,91,0.18986
0.2,10,38,linear,1,502,91,0.29025
0.2,10,38,mlp,1,2457,91,1.45387
0.2,10,39,cardinal,1,8,80,0.00271
0.2,10,39,linear,1,8,80,0.00319
0.2,10,39,mlp,1,8,80,0.00289
0.2,12,0,cardinal,1,780,113,0.52187
0.2,12,0,linear,1,802,113,0.60154
0.2,12,0,mlp,0,8000,,5.61221
0.2,12,1,cardinal,1,123,98,0.06377
0.2,12,1,linear,1,25,98,0.01903
0.2,12,1,mlp,1,28,98,0.01922
0.2,12,2,cardinal,1,1977,110,2.31399
0.2,12,2,linear,1,142,110,0.2441
0.2,12,2,mlp,1,1585,110,2.16589
0.2,12,3,cardinal,1,19,86,0.01035
0.2,12,3,linear,1,18,86,0.01107
